Dates,State,Consumption_MU
2020-02-20,Dadra and Nagar Haveli and Daman and Diu,7.6
2020-02-21,Dadra and Nagar Haveli and Daman and Diu,5.9
2020-02-22,Dadra and Nagar Haveli and Daman and Diu,6.8
2020-02-23,Dadra and Nagar Haveli and Daman and Diu,7.1
2020-02-24,Dadra and Nagar Haveli and Daman and Diu,7.3
2020-02-25,Dadra and Nagar Haveli and Daman and Diu,7.4
2020-02-26,Dadra and Nagar Haveli and Daman and Diu,7.3
2020-02-27,Dadra and Nagar Haveli and Daman and Diu,7.2
2020-02-28,Dadra and Nagar Haveli and Daman and Diu,7.4
2020-02-29,Dadra and Nagar Haveli and Daman and Diu,7.4
2020-03-01,Dadra and Nagar Haveli and Daman and Diu,7.0
2020-03-02,Dadra and Nagar Haveli and Daman and Diu,7.1
2020-03-03,Dadra and Nagar Haveli and Daman and Diu,7.6
2020-03-04,Dadra and Nagar Haveli and Daman and Diu,7.7
2020-03-05,Dadra and Nagar Haveli and Daman and Diu,7.5
2020-03-06,Dadra and Nagar Haveli and Daman and Diu,7.6
2020-03-07,Dadra and Nagar Haveli and Daman and Diu,7.6
2020-03-08,Dadra and Nagar Haveli and Daman and Diu,7.4
2020-03-09,Dadra and Nagar Haveli and Daman and Diu,7.1
2020-03-10,Dadra and Nagar Haveli and Daman and Diu,3.9
2020-03-11,Dadra and Nagar Haveli and Daman and Diu,5.4
2020-03-12,Dadra and Nagar Haveli and Daman and Diu,7.1
2020-03-13,Dadra and Nagar Haveli and Daman and Diu,7.4
2020-03-14,Dadra and Nagar Haveli and Daman and Diu,7.4
2020-03-15,Dadra and Nagar Haveli and Daman and Diu,6.8
2020-03-16,Dadra and Nagar Haveli and Daman and Diu,7.1
2020-03-17,Dadra and Nagar Haveli and Daman and Diu,7.4
2020-03-18,Dadra and Nagar Haveli and Daman and Diu,7.4
2020-03-19,Dadra and Nagar Haveli and Daman and Diu,7.4
2020-03-20,Dadra and Nagar Haveli and Daman and Diu,7.5
2020-03-21,Dadra and Nagar Haveli and Daman and Diu,7.4
2020-03-23,Dadra and Nagar Haveli and Daman and Diu,5.2
2020-03-24,Dadra and Nagar Haveli and Daman and Diu,4.6
2020-03-25,Dadra and Nagar Haveli and Daman and Diu,1.7
2020-03-26,Dadra and Nagar Haveli and Daman and Diu,1.5
2020-03-27,Dadra and Nagar Haveli and Daman and Diu,1.4
2020-03-28,Dadra and Nagar Haveli and Daman and Diu,1.4
2020-03-29,Dadra and Nagar Haveli and Daman and Diu,1.3
2020-03-30,Dadra and Nagar Haveli and Daman and Diu,1.4
2020-03-31,Dadra and Nagar Haveli and Daman and Diu,1.4
2020-04-01,Dadra and Nagar Haveli and Daman and Diu,1.4
2020-04-02,Dadra and Nagar Haveli and Daman and Diu,1.5
2020-04-03,Dadra and Nagar Haveli and Daman and Diu,1.5
2020-04-04,Dadra and Nagar Haveli and Daman and Diu,1.5
2020-04-05,Dadra and Nagar Haveli and Daman and Diu,1.4
2020-04-06,Dadra and Nagar Haveli and Daman and Diu,1.6
2020-04-07,Dadra and Nagar Haveli and Daman and Diu,1.6
2020-04-08,Dadra and Nagar Haveli and Daman and Diu,1.7
2020-04-09,Dadra and Nagar Haveli and Daman and Diu,1.8
2020-04-10,Dadra and Nagar Haveli and Daman and Diu,1.9
2020-04-11,Dadra and Nagar Haveli and Daman and Diu,1.9
2020-04-12,Dadra and Nagar Haveli and Daman and Diu,1.9
2020-04-13,Dadra and Nagar Haveli and Daman and Diu,2.1
2020-04-14,Dadra and Nagar Haveli and Daman and Diu,1.9
2020-04-15,Dadra and Nagar Haveli and Daman and Diu,2.2
2020-04-16,Dadra and Nagar Haveli and Daman and Diu,2.3
2020-04-17,Dadra and Nagar Haveli and Daman and Diu,2.4
2020-04-18,Dadra and Nagar Haveli and Daman and Diu,2.5
2020-04-19,Dadra and Nagar Haveli and Daman and Diu,2.3
2020-04-20,Dadra and Nagar Haveli and Daman and Diu,2.5
2020-04-21,Dadra and Nagar Haveli and Daman and Diu,2.7
2020-04-22,Dadra and Nagar Haveli and Daman and Diu,2.7
2020-04-23,Dadra and Nagar Haveli and Daman and Diu,2.8
2020-04-24,Dadra and Nagar Haveli and Daman and Diu,2.9
2020-04-25,Dadra and Nagar Haveli and Daman and Diu,2.9
2020-04-26,Dadra and Nagar Haveli and Daman and Diu,2.8
2020-04-27,Dadra and Nagar Haveli and Daman and Diu,3.1
2020-04-28,Dadra and Nagar Haveli and Daman and Diu,3.3
2020-04-29,Dadra and Nagar Haveli and Daman and Diu,3.4
2020-04-30,Dadra and Nagar Haveli and Daman and Diu,3.5
2020-05-01,Dadra and Nagar Haveli and Daman and Diu,2.8
2020-05-02,Dadra and Nagar Haveli and Daman and Diu,3.3
2020-05-03,Dadra and Nagar Haveli and Daman and Diu,3.3
2020-05-04,Dadra and Nagar Haveli and Daman and Diu,3.5
2020-05-05,Dadra and Nagar Haveli and Daman and Diu,3.8
2020-05-06,Dadra and Nagar Haveli and Daman and Diu,3.9
2020-05-07,Dadra and Nagar Haveli and Daman and Diu,3.9
2020-05-08,Dadra and Nagar Haveli and Daman and Diu,3.9
2020-05-09,Dadra and Nagar Haveli and Daman and Diu,4.0
2020-05-10,Dadra and Nagar Haveli and Daman and Diu,3.7
2020-05-11,Dadra and Nagar Haveli and Daman and Diu,4.0
2020-05-12,Dadra and Nagar Haveli and Daman and Diu,4.2
2020-05-13,Dadra and Nagar Haveli and Daman and Diu,4.3
2020-05-14,Dadra and Nagar Haveli and Daman and Diu,4.0
2020-05-15,Dadra and Nagar Haveli and Daman and Diu,4.2
2020-05-16,Dadra and Nagar Haveli and Daman and Diu,4.3
2020-05-17,Dadra and Nagar Haveli and Daman and Diu,3.8
2020-05-18,Dadra and Nagar Haveli and Daman and Diu,4.2
2020-05-19,Dadra and Nagar Haveli and Daman and Diu,4.4
2020-05-20,Dadra and Nagar Haveli and Daman and Diu,4.4
2020-05-21,Dadra and Nagar Haveli and Daman and Diu,4.5
2020-05-22,Dadra and Nagar Haveli and Daman and Diu,4.5
2020-05-23,Dadra and Nagar Haveli and Daman and Diu,4.6
2020-05-24,Dadra and Nagar Haveli and Daman and Diu,4.1
2020-05-25,Dadra and Nagar Haveli and Daman and Diu,4.4
2020-05-26,Dadra and Nagar Haveli and Daman and Diu,4.7
2020-05-27,Dadra and Nagar Haveli and Daman and Diu,4.8
2020-05-28,Dadra and Nagar Haveli and Daman and Diu,4.6
2020-05-29,Dadra and Nagar Haveli and Daman and Diu,4.8
2020-05-30,Dadra and Nagar Haveli and Daman and Diu,4.8
2020-05-31,Dadra and Nagar Haveli and Daman and Diu,4.4
2020-06-01,Dadra and Nagar Haveli and Daman and Diu,4.5
2020-06-02,Dadra and Nagar Haveli and Daman and Diu,4.6
2020-06-03,Dadra and Nagar Haveli and Daman and Diu,2.8
2020-06-04,Dadra and Nagar Haveli and Daman and Diu,4.1
2020-06-05,Dadra and Nagar Haveli and Daman and Diu,4.9
2020-06-06,Dadra and Nagar Haveli and Daman and Diu,5.1
2020-06-28,Dadra and Nagar Haveli and Daman and Diu,4.9
2020-06-29,Dadra and Nagar Haveli and Daman and Diu,5.2
2020-06-30,Dadra and Nagar Haveli and Daman and Diu,5.3
2020-07-01,Dadra and Nagar Haveli and Daman and Diu,5.1
2020-07-02,Dadra and Nagar Haveli and Daman and Diu,5.1
2020-07-03,Dadra and Nagar Haveli and Daman and Diu,5.4
2020-07-04,Dadra and Nagar Haveli and Daman and Diu,5.2
2020-07-19,Dadra and Nagar Haveli and Daman and Diu,4.8
2020-07-20,Dadra and Nagar Haveli and Daman and Diu,5.1
2020-07-21,Dadra and Nagar Haveli and Daman and Diu,5.4
2020-07-22,Dadra and Nagar Haveli and Daman and Diu,5.4
2020-07-23,Dadra and Nagar Haveli and Daman and Diu,5.4
2020-07-24,Dadra and Nagar Haveli and Daman and Diu,5.5
2020-07-25,Dadra and Nagar Haveli and Daman and Diu,4.2
2020-07-27,Dadra and Nagar Haveli and Daman and Diu,5.0
2020-07-28,Dadra and Nagar Haveli and Daman and Diu,5.4
2020-07-29,Dadra and Nagar Haveli and Daman and Diu,5.4
2020-07-30,Dadra and Nagar Haveli and Daman and Diu,5.5
2020-07-31,Dadra and Nagar Haveli and Daman and Diu,5.5
2020-08-01,Dadra and Nagar Haveli and Daman and Diu,5.3
2020-08-02,Dadra and Nagar Haveli and Daman and Diu,4.9
2020-08-10,Dadra and Nagar Haveli and Daman and Diu,5.3
2020-08-11,Dadra and Nagar Haveli and Daman and Diu,5.6
2020-08-12,Dadra and Nagar Haveli and Daman and Diu,5.6
2020-08-13,Dadra and Nagar Haveli and Daman and Diu,5.7
2020-08-14,Dadra and Nagar Haveli and Daman and Diu,5.7
2020-08-15,Dadra and Nagar Haveli and Daman and Diu,3.9
2020-08-16,Dadra and Nagar Haveli and Daman and Diu,4.7
2020-08-17,Dadra and Nagar Haveli and Daman and Diu,5.8
2020-08-18,Dadra and Nagar Haveli and Daman and Diu,6.0
2020-08-19,Dadra and Nagar Haveli and Daman and Diu,6.1
2020-08-20,Dadra and Nagar Haveli and Daman and Diu,6.2
2020-08-21,Dadra and Nagar Haveli and Daman and Diu,6.2
2020-08-22,Dadra and Nagar Haveli and Daman and Diu,5.6
2020-08-23,Dadra and Nagar Haveli and Daman and Diu,5.6
2020-08-24,Dadra and Nagar Haveli and Daman and Diu,6.1
2020-08-25,Dadra and Nagar Haveli and Daman and Diu,6.4
2020-08-26,Dadra and Nagar Haveli and Daman and Diu,6.2
2020-08-27,Dadra and Nagar Haveli and Daman and Diu,6.5
2020-08-28,Dadra and Nagar Haveli and Daman and Diu,6.6
2020-08-29,Dadra and Nagar Haveli and Daman and Diu,6.6
2020-08-30,Dadra and Nagar Haveli and Daman and Diu,6.1
2020-08-31,Dadra and Nagar Haveli and Daman and Diu,6.3
2020-09-01,Dadra and Nagar Haveli and Daman and Diu,6.3
2020-09-02,Dadra and Nagar Haveli and Daman and Diu,6.6
2020-09-03,Dadra and Nagar Haveli and Daman and Diu,6.7
2020-09-04,Dadra and Nagar Haveli and Daman and Diu,6.8
2020-09-05,Dadra and Nagar Haveli and Daman and Diu,6.9
2020-09-06,Dadra and Nagar Haveli and Daman and Diu,6.3
2020-09-07,Dadra and Nagar Haveli and Daman and Diu,6.7
2020-09-08,Dadra and Nagar Haveli and Daman and Diu,7.0
2020-09-09,Dadra and Nagar Haveli and Daman and Diu,6.9
2020-09-10,Dadra and Nagar Haveli and Daman and Diu,7.0
2020-09-11,Dadra and Nagar Haveli and Daman and Diu,7.1
2020-09-12,Dadra and Nagar Haveli and Daman and Diu,6.7
2020-09-13,Dadra and Nagar Haveli and Daman and Diu,6.6
2020-09-14,Dadra and Nagar Haveli and Daman and Diu,6.8
2020-09-15,Dadra and Nagar Haveli and Daman and Diu,7.2
2020-09-16,Dadra and Nagar Haveli and Daman and Diu,7.3
2020-09-17,Dadra and Nagar Haveli and Daman and Diu,6.9
2020-09-18,Dadra and Nagar Haveli and Daman and Diu,7.2
2020-09-19,Dadra and Nagar Haveli and Daman and Diu,7.2
2020-09-20,Dadra and Nagar Haveli and Daman and Diu,6.6
2020-09-21,Dadra and Nagar Haveli and Daman and Diu,7.0
2020-09-22,Dadra and Nagar Haveli and Daman and Diu,7.3
2020-09-23,Dadra and Nagar Haveli and Daman and Diu,7.3
2020-09-24,Dadra and Nagar Haveli and Daman and Diu,7.1
2020-09-25,Dadra and Nagar Haveli and Daman and Diu,7.3
2020-09-26,Dadra and Nagar Haveli and Daman and Diu,7.3
2020-09-27,Dadra and Nagar Haveli and Daman and Diu,6.8
2020-09-28,Dadra and Nagar Haveli and Daman and Diu,7.0
2020-09-29,Dadra and Nagar Haveli and Daman and Diu,7.3
2020-09-30,Dadra and Nagar Haveli and Daman and Diu,7.3
2020-10-01,Dadra and Nagar Haveli and Daman and Diu,7.0
2020-10-02,Dadra and Nagar Haveli and Daman and Diu,6.2
2020-10-03,Dadra and Nagar Haveli and Daman and Diu,6.7
2020-10-04,Dadra and Nagar Haveli and Daman and Diu,6.8
2020-10-05,Dadra and Nagar Haveli and Daman and Diu,7.1
2020-10-06,Dadra and Nagar Haveli and Daman and Diu,7.4
2020-10-07,Dadra and Nagar Haveli and Daman and Diu,7.6
2020-10-08,Dadra and Nagar Haveli and Daman and Diu,4.9
2020-10-09,Dadra and Nagar Haveli and Daman and Diu,7.5
2020-10-10,Dadra and Nagar Haveli and Daman and Diu,7.6
2020-10-11,Dadra and Nagar Haveli and Daman and Diu,6.9
2020-10-12,Dadra and Nagar Haveli and Daman and Diu,7.4
2020-10-13,Dadra and Nagar Haveli and Daman and Diu,7.6
2020-10-14,Dadra and Nagar Haveli and Daman and Diu,7.7
2020-10-15,Dadra and Nagar Haveli and Daman and Diu,7.8
2020-10-16,Dadra and Nagar Haveli and Daman and Diu,7.6
2020-10-17,Dadra and Nagar Haveli and Daman and Diu,7.3
2020-10-18,Dadra and Nagar Haveli and Daman and Diu,7.1
2020-10-19,Dadra and Nagar Haveli and Daman and Diu,7.5
2020-10-20,Dadra and Nagar Haveli and Daman and Diu,7.8
2020-10-21,Dadra and Nagar Haveli and Daman and Diu,7.8
2020-10-22,Dadra and Nagar Haveli and Daman and Diu,7.8
2020-10-23,Dadra and Nagar Haveli and Daman and Diu,7.9
2020-10-24,Dadra and Nagar Haveli and Daman and Diu,7.4
2020-10-25,Dadra and Nagar Haveli and Daman and Diu,4.1
2020-10-26,Dadra and Nagar Haveli and Daman and Diu,6.4
2020-10-27,Dadra and Nagar Haveli and Daman and Diu,7.5
2020-10-28,Dadra and Nagar Haveli and Daman and Diu,7.7
2020-10-29,Dadra and Nagar Haveli and Daman and Diu,7.7
2020-10-30,Dadra and Nagar Haveli and Daman and Diu,7.7
2020-10-31,Dadra and Nagar Haveli and Daman and Diu,7.6
2020-11-01,Dadra and Nagar Haveli and Daman and Diu,6.7
2020-11-02,Dadra and Nagar Haveli and Daman and Diu,7.2
2020-11-03,Dadra and Nagar Haveli and Daman and Diu,7.6
2020-11-04,Dadra and Nagar Haveli and Daman and Diu,7.7
2020-11-05,Dadra and Nagar Haveli and Daman and Diu,9.0
2020-11-06,Dadra and Nagar Haveli and Daman and Diu,8.9
2020-11-07,Dadra and Nagar Haveli and Daman and Diu,7.6
2020-11-08,Dadra and Nagar Haveli and Daman and Diu,6.8
2020-11-09,Dadra and Nagar Haveli and Daman and Diu,7.2
2020-11-10,Dadra and Nagar Haveli and Daman and Diu,7.4
2020-11-11,Dadra and Nagar Haveli and Daman and Diu,7.4
2020-11-12,Dadra and Nagar Haveli and Daman and Diu,7.4
2020-11-13,Dadra and Nagar Haveli and Daman and Diu,6.9
2020-11-14,Dadra and Nagar Haveli and Daman and Diu,4.2
2020-11-15,Dadra and Nagar Haveli and Daman and Diu,3.3
2020-11-16,Dadra and Nagar Haveli and Daman and Diu,4.3
2020-11-17,Dadra and Nagar Haveli and Daman and Diu,6.1
2020-11-18,Dadra and Nagar Haveli and Daman and Diu,7.0
2020-11-19,Dadra and Nagar Haveli and Daman and Diu,7.2
2020-11-20,Dadra and Nagar Haveli and Daman and Diu,7.3
2020-11-21,Dadra and Nagar Haveli and Daman and Diu,7.2
2020-11-22,Dadra and Nagar Haveli and Daman and Diu,6.8
2020-11-23,Dadra and Nagar Haveli and Daman and Diu,6.8
2020-11-24,Dadra and Nagar Haveli and Daman and Diu,7.4
2020-11-25,Dadra and Nagar Haveli and Daman and Diu,7.6
2020-11-26,Dadra and Nagar Haveli and Daman and Diu,7.5
2020-11-27,Dadra and Nagar Haveli and Daman and Diu,7.5
2020-11-28,Dadra and Nagar Haveli and Daman and Diu,6.1
2020-11-29,Dadra and Nagar Haveli and Daman and Diu,6.9
2020-11-30,Dadra and Nagar Haveli and Daman and Diu,7.3
2020-12-01,Dadra and Nagar Haveli and Daman and Diu,7.2
2020-12-02,Dadra and Nagar Haveli and Daman and Diu,7.4
2020-12-03,Dadra and Nagar Haveli and Daman and Diu,6.1
2020-12-04,Dadra and Nagar Haveli and Daman and Diu,7.3
2020-12-05,Dadra and Nagar Haveli and Daman and Diu,7.5
2019-01-01,Delhi,69.6
2019-01-02,Delhi,69.0
2019-01-03,Delhi,68.3
2019-01-04,Delhi,73.9
2019-01-05,Delhi,68.2
2019-01-06,Delhi,64.9
2019-01-07,Delhi,71.0
2019-01-08,Delhi,68.7
2019-01-09,Delhi,71.1
2019-01-10,Delhi,71.0
2019-01-11,Delhi,71.4
2019-01-12,Delhi,67.7
2019-01-13,Delhi,65.4
2019-01-14,Delhi,68.9
2019-01-15,Delhi,72.2
2019-01-16,Delhi,72.3
2019-01-17,Delhi,72.2
2019-01-18,Delhi,73.9
2019-01-19,Delhi,66.2
2019-01-20,Delhi,64.6
2019-01-21,Delhi,67.9
2019-01-22,Delhi,67.7
2019-01-23,Delhi,70.8
2019-01-24,Delhi,70.4
2019-01-25,Delhi,72.5
2019-01-26,Delhi,58.6
2019-01-27,Delhi,63.7
2019-01-28,Delhi,71.8
2019-01-29,Delhi,71.7
2019-01-30,Delhi,72.7
2019-01-31,Delhi,71.6
2019-02-01,Delhi,71.3
2019-02-02,Delhi,69.2
2019-02-03,Delhi,67.0
2019-02-04,Delhi,69.1
2019-02-05,Delhi,69.4
2019-02-06,Delhi,69.1
2019-02-07,Delhi,68.7
2019-02-08,Delhi,70.0
2019-02-09,Delhi,65.8
2019-02-10,Delhi,63.1
2019-02-11,Delhi,66.8
2019-02-12,Delhi,67.1
2019-02-13,Delhi,66.5
2019-02-14,Delhi,67.0
2019-02-15,Delhi,68.5
2019-02-16,Delhi,64.9
2019-02-17,Delhi,61.6
2019-02-18,Delhi,64.2
2019-02-19,Delhi,65.0
2019-02-20,Delhi,65.3
2019-02-21,Delhi,65.0
2019-02-22,Delhi,65.6
2019-02-23,Delhi,61.1
2019-02-24,Delhi,59.2
2019-02-25,Delhi,61.4
2019-02-26,Delhi,64.1
2019-02-27,Delhi,66.1
2019-02-28,Delhi,66.1
2019-03-01,Delhi,65.4
2019-03-02,Delhi,63.0
2019-03-03,Delhi,60.2
2019-03-04,Delhi,62.0
2019-03-05,Delhi,63.2
2019-03-06,Delhi,63.8
2019-03-07,Delhi,63.3
2019-03-08,Delhi,64.0
2019-03-09,Delhi,59.8
2019-03-10,Delhi,58.1
2019-03-11,Delhi,61.2
2019-03-12,Delhi,61.4
2019-03-13,Delhi,62.2
2019-03-14,Delhi,61.4
2019-03-15,Delhi,64.2
2019-03-16,Delhi,59.4
2019-03-17,Delhi,57.5
2019-03-18,Delhi,61.6
2019-03-19,Delhi,61.7
2019-03-20,Delhi,60.1
2019-03-21,Delhi,46.1
2019-03-22,Delhi,54.4
2019-03-23,Delhi,57.9
2019-03-24,Delhi,58.2
2019-03-25,Delhi,61.7
2019-03-26,Delhi,64.3
2019-03-27,Delhi,65.9
2019-03-28,Delhi,67.4
2019-03-29,Delhi,71.8
2019-03-30,Delhi,73.9
2019-03-31,Delhi,69.1
2019-04-01,Delhi,72.0
2019-04-02,Delhi,75.0
2019-04-03,Delhi,77.3
2019-04-04,Delhi,81.3
2019-04-05,Delhi,85.6
2019-04-06,Delhi,83.9
2019-04-07,Delhi,83.6
2019-04-08,Delhi,85.6
2019-04-09,Delhi,86.9
2019-04-10,Delhi,91.0
2019-04-11,Delhi,94.4
2019-04-12,Delhi,94.8
2019-04-13,Delhi,90.0
2019-04-14,Delhi,85.5
2019-04-15,Delhi,97.2
2019-04-16,Delhi,89.2
2019-04-17,Delhi,73.7
2019-04-18,Delhi,74.4
2019-04-19,Delhi,75.2
2019-04-20,Delhi,78.7
2019-04-21,Delhi,79.2
2019-04-22,Delhi,91.9
2019-04-23,Delhi,99.3
2019-04-24,Delhi,106.7
2019-04-25,Delhi,111.4
2019-04-26,Delhi,109.7
2019-04-27,Delhi,103.2
2019-04-28,Delhi,98.7
2019-04-29,Delhi,109.3
2019-04-30,Delhi,111.9
2019-05-01,Delhi,114.2
2019-05-02,Delhi,112.7
2019-05-03,Delhi,105.0
2019-05-04,Delhi,100.5
2019-05-05,Delhi,96.4
2019-05-06,Delhi,106.7
2019-05-07,Delhi,110.7
2019-05-08,Delhi,114.5
2019-05-09,Delhi,117.1
2019-05-10,Delhi,117.5
2019-05-11,Delhi,110.5
2019-05-12,Delhi,99.6
2019-05-13,Delhi,110.5
2019-05-14,Delhi,106.0
2019-05-15,Delhi,102.7
2019-05-16,Delhi,101.8
2019-05-17,Delhi,100.9
2019-05-18,Delhi,88.4
2019-05-19,Delhi,89.8
2019-05-20,Delhi,102.8
2019-05-21,Delhi,110.8
2019-05-22,Delhi,114.0
2019-05-23,Delhi,114.5
2019-05-24,Delhi,105.5
2019-05-25,Delhi,109.2
2019-05-26,Delhi,99.9
2019-05-27,Delhi,111.8
2019-05-28,Delhi,114.9
2019-05-29,Delhi,121.6
2019-05-30,Delhi,128.1
2019-05-31,Delhi,131.6
2019-06-01,Delhi,132.2
2019-06-02,Delhi,132.7
2019-06-03,Delhi,135.5
2019-06-04,Delhi,131.8
2019-06-05,Delhi,131.2
2019-06-06,Delhi,134.4
2019-06-07,Delhi,129.2
2019-06-08,Delhi,129.0
2019-06-09,Delhi,123.8
2019-06-10,Delhi,136.7
2019-06-11,Delhi,139.1
2019-06-12,Delhi,135.2
2019-06-13,Delhi,136.1
2019-06-14,Delhi,134.7
2019-06-15,Delhi,130.7
2019-06-16,Delhi,117.9
2019-06-17,Delhi,114.8
2019-06-18,Delhi,99.3
2019-06-19,Delhi,106.4
2019-06-20,Delhi,112.0
2019-06-21,Delhi,122.7
2019-06-22,Delhi,118.5
2019-06-23,Delhi,121.0
2019-06-24,Delhi,123.2
2019-06-25,Delhi,126.1
2019-06-26,Delhi,135.1
2019-06-27,Delhi,135.2
2019-06-28,Delhi,133.5
2019-06-29,Delhi,136.7
2019-06-30,Delhi,136.0
2019-07-01,Delhi,145.2
2019-07-02,Delhi,147.1
2019-07-03,Delhi,145.3
2019-07-04,Delhi,139.2
2019-07-05,Delhi,126.4
2019-07-06,Delhi,122.3
2019-07-07,Delhi,119.6
2019-07-08,Delhi,130.2
2019-07-09,Delhi,113.4
2019-07-10,Delhi,127.8
2019-07-11,Delhi,135.5
2019-07-12,Delhi,137.8
2019-07-13,Delhi,132.5
2019-07-14,Delhi,125.5
2019-07-15,Delhi,118.5
2019-07-16,Delhi,108.0
2019-07-17,Delhi,91.6
2019-07-18,Delhi,100.6
2019-07-19,Delhi,108.6
2019-07-20,Delhi,111.1
2019-07-21,Delhi,105.6
2019-07-22,Delhi,116.6
2019-07-23,Delhi,129.0
2019-07-24,Delhi,130.4
2019-07-25,Delhi,115.2
2019-07-26,Delhi,109.3
2019-07-27,Delhi,100.7
2019-07-28,Delhi,98.9
2019-07-29,Delhi,111.8
2019-07-30,Delhi,115.6
2019-07-31,Delhi,117.9
2019-08-01,Delhi,121.9
2019-08-02,Delhi,121.7
2019-08-03,Delhi,112.2
2019-08-04,Delhi,108.0
2019-08-05,Delhi,126.4
2019-08-06,Delhi,122.3
2019-08-07,Delhi,119.6
2019-08-08,Delhi,130.2
2019-08-09,Delhi,113.4
2019-08-10,Delhi,127.8
2019-08-11,Delhi,135.5
2019-08-12,Delhi,115.5
2019-08-13,Delhi,117.8
2019-08-14,Delhi,113.9
2019-08-15,Delhi,98.7
2019-08-16,Delhi,107.7
2019-08-17,Delhi,99.2
2019-08-18,Delhi,89.1
2019-08-19,Delhi,103.8
2019-08-20,Delhi,110.9
2019-08-22,Delhi,115.7
2019-08-23,Delhi,117.0
2019-08-24,Delhi,110.1
2019-08-25,Delhi,102.1
2019-08-26,Delhi,111.7
2019-08-27,Delhi,121.6
2019-08-28,Delhi,128.0
2019-08-29,Delhi,132.7
2019-08-30,Delhi,132.6
2019-08-31,Delhi,129.7
2019-09-01,Delhi,113.9
2019-09-02,Delhi,122.8
2019-09-03,Delhi,129.2
2019-09-04,Delhi,130.3
2019-09-05,Delhi,128.7
2019-09-06,Delhi,128.5
2019-09-07,Delhi,122.2
2019-09-08,Delhi,116.7
2019-09-09,Delhi,128.5
2019-09-10,Delhi,126.9
2019-09-11,Delhi,134.9
2019-09-12,Delhi,137.2
2019-09-13,Delhi,132.6
2019-09-14,Delhi,125.3
2019-09-15,Delhi,116.2
2019-09-16,Delhi,124.6
2019-09-17,Delhi,125.1
2019-09-18,Delhi,121.0
2019-09-19,Delhi,113.9
2019-09-20,Delhi,113.4
2019-09-21,Delhi,108.1
2019-09-22,Delhi,94.0
2019-09-23,Delhi,98.5
2019-09-24,Delhi,99.3
2019-09-25,Delhi,102.4
2019-09-26,Delhi,102.6
2019-09-27,Delhi,100.9
2019-09-28,Delhi,94.6
2019-09-29,Delhi,84.7
2019-09-30,Delhi,89.2
2019-10-01,Delhi,92.8
2019-10-02,Delhi,79.5
2019-10-03,Delhi,92.6
2019-10-04,Delhi,89.4
2019-10-05,Delhi,82.2
2019-10-06,Delhi,77.8
2019-10-07,Delhi,82.5
2019-10-08,Delhi,73.1
2019-10-09,Delhi,82.8
2019-10-10,Delhi,83.2
2019-10-11,Delhi,84.9
2019-10-12,Delhi,82.5
2019-10-13,Delhi,80.2
2019-10-14,Delhi,85.8
2019-10-15,Delhi,86.0
2019-10-16,Delhi,88.3
2019-10-17,Delhi,87.9
2019-10-18,Delhi,86.4
2019-10-19,Delhi,80.7
2019-10-20,Delhi,75.3
2019-10-21,Delhi,78.4
2019-10-22,Delhi,75.9
2019-10-23,Delhi,74.2
2019-10-24,Delhi,75.9
2019-10-25,Delhi,76.0
2019-10-26,Delhi,69.1
2019-10-27,Delhi,60.8
2019-10-28,Delhi,60.3
2019-10-29,Delhi,63.2
2019-10-30,Delhi,68.4
2019-10-31,Delhi,67.6
2019-11-01,Delhi,69.0
2019-11-02,Delhi,64.8
2019-11-03,Delhi,61.2
2019-11-04,Delhi,66.3
2019-11-05,Delhi,66.4
2019-11-06,Delhi,67.6
2019-11-07,Delhi,65.5
2019-11-08,Delhi,64.9
2019-11-09,Delhi,61.4
2019-11-10,Delhi,59.6
2019-11-11,Delhi,63.2
2019-11-12,Delhi,59.9
2019-11-13,Delhi,62.0
2019-11-14,Delhi,63.2
2019-11-15,Delhi,60.6
2019-11-16,Delhi,60.4
2019-11-17,Delhi,58.5
2019-11-18,Delhi,61.5
2019-11-19,Delhi,62.6
2019-11-20,Delhi,63.6
2019-11-21,Delhi,63.4
2019-11-22,Delhi,64.0
2019-11-23,Delhi,60.4
2019-11-24,Delhi,58.0
2019-11-25,Delhi,62.5
2019-11-26,Delhi,63.5
2019-11-27,Delhi,62.6
2019-11-28,Delhi,62.4
2019-11-29,Delhi,63.5
2019-11-30,Delhi,60.4
2019-12-01,Delhi,57.2
2019-12-02,Delhi,60.8
2019-12-03,Delhi,62.5
2019-12-04,Delhi,62.6
2019-12-05,Delhi,63.5
2019-12-06,Delhi,65.0
2019-12-07,Delhi,62.0
